participant,final_rating,final_moves,response_list,response_dir,is_correct,trial_list,rt,met_score,stimuli_type,delta_f,stimuli_direction,delta_t,response_f
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-120.wav,0.0,37.0,tone,40,n,120,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-40.wav,0.0,37.0,tone,40,n,40,150.0
4757,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-60.wav,2.1983,37.0,tone,20,p,60,145.0
4757,11.0,4.0,"10,11,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-40.wav,9.255,37.0,tone,20,p,40,150.0
4757,8.0,3.0,"8,9,8",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-250.wav,6.106,37.0,tone,40,n,250,135.0
4757,11.0,3.0,"10,12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-40.wav,7.9814,37.0,tone,10,p,40,150.0
4757,9.0,3.0,"10,8,9",l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-60.wav,5.2224,37.0,tone,40,p,60,140.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-60.wav,0.0,37.0,tone,30,n,60,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-120.wav,0.0,37.0,tone,10,n,120,150.0
4757,10.0,4.0,"10,9,11,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-120.wav,7.1402,37.0,tone,20,p,120,145.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-40.wav,0.0,37.0,tone,0,0,0,150.0
4757,10.0,3.0,"10,9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-250.wav,4.8578,37.0,tone,40,p,250,145.0
4757,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-250.wav,4.8798,37.0,tone,20,n,250,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-100.wav,0.0,37.0,tone,40,n,100,150.0
4757,10.0,3.0,"10,9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-100.wav,5.5885,37.0,tone,30,p,100,145.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-60.wav,0.0,37.0,tone,10,n,60,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-40.wav,0.0,37.0,tone,20,n,40,150.0
4757,10.0,3.0,"10,9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-100.wav,5.4308,37.0,tone,20,p,100,145.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-40.wav,0.0,37.0,tone,30,p,40,150.0
4757,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-100.wav,2.2959,37.0,tone,30,n,100,155.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-120.wav,0.0,37.0,tone,30,p,120,150.0
4757,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-250.wav,2.9202,37.0,tone,30,n,250,145.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-60.wav,0.0,37.0,tone,30,p,60,150.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-100.wav,0.0,37.0,tone,10,p,100,150.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-100.wav,0.0,37.0,tone,40,p,100,150.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-80.wav,0.0,37.0,tone,0,0,0,150.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-120.wav,0.0,37.0,tone,0,0,0,150.0
4757,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-60.wav,0.0,37.0,tone,0,0,0,150.0
4757,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-80.wav,2.2451,37.0,tone,20,p,80,155.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-100.wav,0.0,37.0,tone,20,n,100,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-250.wav,0.0,37.0,tone,10,n,250,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-60.wav,0.0,37.0,tone,40,n,60,150.0
4757,10.0,2.0,"9,10",l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-80.wav,3.5651,37.0,tone,40,p,80,145.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-60.wav,0.0,37.0,tone,20,n,60,150.0
4757,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-80.wav,2.4575,37.0,tone,40,n,80,145.0
4757,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-250.wav,5.3383,37.0,tone,20,p,250,150.0
4757,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-100.wav,0.0,37.0,tone,10,n,100,150.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-100.wav,0.0,33.0,di,0,0,0,150.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-120.wav,0.0,33.0,di,30,n,120,150.0
3608,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-250.wav,2.4817,33.0,di,10,p,250,160.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-80.wav,0.0,33.0,di,10,p,80,150.0
3608,15.0,1.0,15,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-250.wav,2.6813,33.0,di,30,p,250,170.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-40.wav,0.0,33.0,di,40,p,40,150.0
3608,10.0,1.0,10,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-60.wav,2.74,33.0,di,10,p,60,145.0
3608,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-80.wav,3.3612,33.0,di,30,n,80,135.0
3608,10.0,2.0,"8,10",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-40.wav,6.4532,33.0,di,10,n,40,145.0
3608,9.0,1.0,9,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-120.wav,2.6918,33.0,di,10,p,120,140.0
3608,9.0,1.0,9,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-80.wav,3.557,33.0,di,20,n,80,140.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-120.wav,0.0,33.0,di,20,n,120,150.0
3608,12.0,1.0,12,h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-80.wav,2.2476,33.0,di,10,n,80,155.0
3608,10.0,2.0,"13,10",l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-80.wav,4.1384,33.0,di,30,p,80,145.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-250.wav,0.0,33.0,di,0,0,0,150.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-40.wav,0.0,33.0,di,30,n,40,150.0
3608,14.0,1.0,14,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-120.wav,2.1912,33.0,di,40,p,120,165.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-120.wav,0.0,33.0,di,40,n,120,150.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-40.wav,0.0,33.0,di,40,n,40,150.0
3608,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-60.wav,3.321,33.0,di,20,p,60,155.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-40.wav,0.0,33.0,di,20,p,40,150.0
3608,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-250.wav,2.6046,33.0,di,40,n,250,135.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-40.wav,0.0,33.0,di,10,p,40,150.0
3608,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-60.wav,2.1808,33.0,di,40,p,60,160.0
3608,12.0,1.0,12,h,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-60.wav,2.2905,33.0,di,30,n,60,155.0
3608,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-120.wav,2.7736,33.0,di,10,n,120,145.0
3608,12.0,4.0,"12,10,9,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-120.wav,11.1057,33.0,di,20,p,120,155.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-40.wav,0.0,33.0,di,0,0,0,150.0
3608,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-250.wav,2.0045,33.0,di,40,p,250,160.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-250.wav,0.0,33.0,di,20,n,250,150.0
3608,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-100.wav,2.0714,33.0,di,40,n,100,135.0
3608,7.0,1.0,7,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-100.wav,2.5044,33.0,di,30,p,100,130.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-60.wav,0.0,33.0,di,10,n,60,150.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-40.wav,0.0,33.0,di,20,n,40,150.0
3608,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-100.wav,2.7371,33.0,di,20,p,100,160.0
3608,12.0,2.0,"13,12",h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-40.wav,6.1049,33.0,di,30,p,40,155.0
3608,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-100.wav,2.6873,33.0,di,30,n,100,135.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-120.wav,0.0,33.0,di,30,p,120,150.0
3608,7.0,1.0,7,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-30n-250.wav,2.0638,33.0,di,30,n,250,130.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-30p-60.wav,0.0,33.0,di,30,p,60,150.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-10p-100.wav,0.0,33.0,di,10,p,100,150.0
3608,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-100.wav,2.174,33.0,di,40,p,100,160.0
3608,11.0,2.0,"13,11",m,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-80.wav,4.423,33.0,di,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-120.wav,0.0,33.0,di,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-000-60.wav,0.0,33.0,di,0,0,0,150.0
3608,13.0,1.0,13,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-80.wav,2.0074,33.0,di,20,p,80,160.0
3608,8.0,3.0,"13,7,8",l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-100.wav,8.3141,33.0,di,20,n,100,135.0
3608,9.0,1.0,9,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-250.wav,3.6044,33.0,di,10,n,250,140.0
3608,10.0,1.0,10,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-60.wav,2.4552,33.0,di,40,n,60,145.0
3608,12.0,1.0,12,h,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40p-80.wav,3.0027,33.0,di,40,p,80,155.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-20n-60.wav,0.0,33.0,di,20,n,60,150.0
3608,8.0,1.0,8,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-40n-80.wav,2.1282,33.0,di,40,n,80,135.0
3608,11.0,0.0,,l,False,main_files/trial_di/07_di_cross_150hz_75db_250ff-20p-250.wav,0.0,33.0,di,20,p,250,150.0
3608,11.0,0.0,,l,True,main_files/trial_di/07_di_cross_150hz_75db_250ff-10n-100.wav,0.0,33.0,di,10,n,100,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-100.wav,0.0,33.0,tone,0,0,0,150.0
3608,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-120.wav,2.1286,33.0,tone,30,n,120,145.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-250.wav,0.0,33.0,tone,10,p,250,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-80.wav,0.0,33.0,tone,10,p,80,150.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-250.wav,3.4368,33.0,tone,30,p,250,160.0
3608,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-40.wav,1.9207,33.0,tone,40,p,40,155.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-60.wav,0.0,33.0,tone,10,p,60,150.0
3608,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-80.wav,3.0301,33.0,tone,30,n,80,145.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-40.wav,0.0,33.0,tone,10,n,40,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-120.wav,0.0,33.0,tone,10,p,120,150.0
3608,12.0,1.0,12,h,False,main_files/trial_tone/tone_150hz_75db_250ff-20n-80.wav,2.2126,33.0,tone,20,n,80,155.0
3608,9.0,1.0,9,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-120.wav,2.5129,33.0,tone,20,n,120,140.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-80.wav,0.0,33.0,tone,10,n,80,150.0
3608,10.0,1.0,10,l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-80.wav,3.5077,33.0,tone,30,p,80,145.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-250.wav,0.0,33.0,tone,0,0,0,150.0
3608,12.0,2.0,"10,12",h,False,main_files/trial_tone/tone_150hz_75db_250ff-30n-40.wav,5.0717,33.0,tone,30,n,40,155.0
3608,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-120.wav,3.088,33.0,tone,40,p,120,155.0
3608,10.0,1.0,10,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-120.wav,2.5408,33.0,tone,40,n,120,145.0
3608,11.0,2.0,"12,11",m,False,main_files/trial_tone/tone_150hz_75db_250ff-40n-40.wav,4.5634,33.0,tone,40,n,40,150.0
3608,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-60.wav,1.8975,33.0,tone,20,p,60,155.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-20p-40.wav,0.0,33.0,tone,20,p,40,150.0
3608,8.0,1.0,8,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-250.wav,2.2234,33.0,tone,40,n,250,135.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-40.wav,0.0,33.0,tone,10,p,40,150.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-60.wav,2.405,33.0,tone,40,p,60,160.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-60.wav,0.0,33.0,tone,30,n,60,150.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-120.wav,0.0,33.0,tone,10,n,120,150.0
3608,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-120.wav,1.8214,33.0,tone,20,p,120,155.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-40.wav,0.0,33.0,tone,0,0,0,150.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-250.wav,1.8793,33.0,tone,40,p,250,160.0
3608,9.0,1.0,9,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-250.wav,2.0566,33.0,tone,20,n,250,140.0
3608,9.0,3.0,"9,10,9",l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-100.wav,6.2535,33.0,tone,40,n,100,140.0
3608,9.0,2.0,"10,9",l,False,main_files/trial_tone/tone_150hz_75db_250ff-30p-100.wav,4.5662,33.0,tone,30,p,100,140.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-60.wav,0.0,33.0,tone,10,n,60,150.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-40.wav,0.0,33.0,tone,20,n,40,150.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-100.wav,3.1312,33.0,tone,20,p,100,160.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-40.wav,2.9944,33.0,tone,30,p,40,160.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-100.wav,0.0,33.0,tone,30,n,100,150.0
3608,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-120.wav,2.1282,33.0,tone,30,p,120,155.0
3608,9.0,1.0,9,l,True,main_files/trial_tone/tone_150hz_75db_250ff-30n-250.wav,2.1881,33.0,tone,30,n,250,140.0
3608,12.0,1.0,12,h,True,main_files/trial_tone/tone_150hz_75db_250ff-30p-60.wav,1.9216,33.0,tone,30,p,60,155.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-10p-100.wav,0.0,33.0,tone,10,p,100,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-40p-100.wav,0.0,33.0,tone,40,p,100,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-80.wav,0.0,33.0,tone,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-120.wav,0.0,33.0,tone,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_tone/tone_150hz_75db_250ff-000-60.wav,0.0,33.0,tone,0,0,0,150.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-80.wav,1.8048,33.0,tone,20,p,80,160.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-100.wav,0.0,33.0,tone,20,n,100,150.0
3608,8.0,1.0,8,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-250.wav,1.9869,33.0,tone,10,n,250,135.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-60.wav,0.0,33.0,tone,40,n,60,150.0
3608,13.0,1.0,13,h,True,main_files/trial_tone/tone_150hz_75db_250ff-40p-80.wav,2.8876,33.0,tone,40,p,80,160.0
3608,9.0,1.0,9,l,True,main_files/trial_tone/tone_150hz_75db_250ff-20n-60.wav,2.5091,33.0,tone,20,n,60,140.0
3608,9.0,1.0,9,l,True,main_files/trial_tone/tone_150hz_75db_250ff-40n-80.wav,2.2562,33.0,tone,40,n,80,140.0
3608,14.0,2.0,"13,14",h,True,main_files/trial_tone/tone_150hz_75db_250ff-20p-250.wav,3.7551,33.0,tone,20,p,250,165.0
3608,11.0,0.0,,l,True,main_files/trial_tone/tone_150hz_75db_250ff-10n-100.wav,0.0,33.0,tone,10,n,100,150.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-80.wav,4.3699,33.0,i,40,p,80,160.0
3608,11.0,2.0,"13,11",m,False,main_files/trial_i/07_i_150hz_75db_250ff-30n-100.wav,5.2532,33.0,i,30,n,100,150.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-250.wav,3.4438,33.0,i,20,p,250,160.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-60.wav,0.0,33.0,i,10,p,60,150.0
3608,8.0,1.0,8,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-250.wav,1.9629,33.0,i,30,n,250,135.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-120.wav,2.0624,33.0,i,40,p,120,160.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-40.wav,0.0,33.0,i,10,p,40,150.0
3608,12.0,1.0,12,h,False,main_files/trial_i/07_i_150hz_75db_250ff-30n-60.wav,1.9919,33.0,i,30,n,60,155.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-40.wav,0.0,33.0,i,10,n,40,150.0
3608,12.0,1.0,12,h,True,main_files/trial_i/07_i_150hz_75db_250ff-10p-250.wav,2.8543,33.0,i,10,p,250,155.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-60.wav,0.0,33.0,i,20,n,60,150.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-100.wav,0.0,33.0,i,20,n,100,150.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-80.wav,0.0,33.0,i,10,n,80,150.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-60.wav,1.8949,33.0,i,30,p,60,160.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-80.wav,0.0,33.0,i,0,0,0,150.0
3608,8.0,1.0,8,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-120.wav,2.5564,33.0,i,30,n,120,135.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-40p-100.wav,0.0,33.0,i,40,p,100,150.0
3608,9.0,1.0,9,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-100.wav,2.7365,33.0,i,40,n,100,140.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-120.wav,0.0,33.0,i,40,n,120,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-40.wav,0.0,33.0,i,20,p,40,150.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-20p-120.wav,2.5413,33.0,i,20,p,120,160.0
3608,14.0,1.0,14,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-250.wav,2.8731,33.0,i,40,p,250,165.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-120.wav,0.0,33.0,i,10,p,120,150.0
3608,12.0,2.0,"10,12",h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-40.wav,5.6486,33.0,i,40,p,40,155.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-40.wav,0.0,33.0,i,30,n,40,150.0
3608,10.0,1.0,10,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-120.wav,2.4755,33.0,i,10,n,120,145.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-100.wav,0.0,33.0,i,20,p,100,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-120.wav,0.0,33.0,i,0,0,0,150.0
3608,8.0,1.0,8,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-250.wav,1.7434,33.0,i,40,n,250,135.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-250.wav,0.0,33.0,i,20,n,250,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-30p-80.wav,0.0,33.0,i,30,p,80,150.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-30n-80.wav,0.0,33.0,i,30,n,80,150.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-60.wav,0.0,33.0,i,10,n,60,150.0
3608,9.0,1.0,9,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-120.wav,1.9538,33.0,i,20,n,120,140.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-80.wav,0.0,33.0,i,20,n,80,150.0
3608,13.0,3.0,"13,11,13",h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-120.wav,4.9751,33.0,i,30,p,120,160.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-80.wav,0.0,33.0,i,20,p,80,150.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-100.wav,2.3106,33.0,i,30,p,100,160.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-30p-250.wav,3.1041,33.0,i,30,p,250,160.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-30p-40.wav,0.0,33.0,i,30,p,40,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-100.wav,0.0,33.0,i,10,p,100,150.0
3608,8.0,1.0,8,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-80.wav,2.0454,33.0,i,40,n,80,135.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-60.wav,0.0,33.0,i,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-100.wav,0.0,33.0,i,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-000-40.wav,0.0,33.0,i,0,0,0,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-20p-60.wav,0.0,33.0,i,20,p,60,150.0
3608,11.0,0.0,,l,False,main_files/trial_i/07_i_150hz_75db_250ff-10p-80.wav,0.0,33.0,i,10,p,80,150.0
3608,8.0,1.0,8,l,True,main_files/trial_i/07_i_150hz_75db_250ff-10n-250.wav,2.0959,33.0,i,10,n,250,135.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-40.wav,0.0,33.0,i,40,n,40,150.0
3608,13.0,1.0,13,h,True,main_files/trial_i/07_i_150hz_75db_250ff-40p-60.wav,1.9141,33.0,i,40,p,60,160.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-20n-40.wav,0.0,33.0,i,20,n,40,150.0
3608,11.0,0.0,,l,True,main_files/trial_i/07_i_150hz_75db_250ff-40n-60.wav,0.0,33.0,i,40,n,60,150.0
